"action_type","type","id","visible","version","changeset","timestamp","user","uid","lat","lon"
"create","node","13121284447",TRUE,1,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2075988","4.3979727"
"create","node","13121284448",TRUE,1,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2075032","4.3979965"
"create","node","13121284449",TRUE,1,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2074276","4.3977735"
"create","node","13121284450",TRUE,1,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2073795","4.3977818"
"create","node","13121284451",TRUE,1,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2073185","4.3977924"
"create","node","13121284452",TRUE,1,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2072908","4.3977972"
"create","node","13121284453",TRUE,1,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2072457","4.3977728"
"create","node","13121284454",TRUE,1,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2074028","4.3977778"
"create","way","1427317964",TRUE,1,"171500586",2025-09-05 13:56:57,"multimob","14088321",NA,NA
"create","way","1427317965",TRUE,1,"171500586",2025-09-05 13:56:57,"multimob","14088321",NA,NA
"create","way","1427317966",TRUE,1,"171500586",2025-09-05 13:56:57,"multimob","14088321",NA,NA
"create","way","1427317967",TRUE,1,"171500586",2025-09-05 13:56:57,"multimob","14088321",NA,NA
"create","way","1427317968",TRUE,1,"171500586",2025-09-05 13:56:57,"multimob","14088321",NA,NA
"modify","node","1705928665",TRUE,2,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2073233","4.3977727"
"modify","node","1705928666",TRUE,2,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2073585","4.3977522"
"modify","node","1705928669",TRUE,2,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2073658","4.3978762"
"modify","node","1705928689",TRUE,2,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2074115","4.3979461"
"modify","node","1705928692",TRUE,2,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2074248","4.3979581"
"modify","node","1705928697",TRUE,2,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2074464","4.3979751"
"modify","node","1705928705",TRUE,2,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2074549","4.3979183"
"modify","node","1705928710",TRUE,2,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2074635","4.3979858"
"modify","node","1705928711",TRUE,2,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2074787","4.3979360"
"modify","node","1705928728",TRUE,2,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2075393","4.3979530"
"modify","node","1705928734",TRUE,2,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2075695","4.3979543"
"modify","node","1705928736",TRUE,2,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2075754","4.3979959"
"modify","node","1705928738",TRUE,2,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2076018","4.3979526"
"modify","node","1705928740",TRUE,2,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2075959","4.3979929"
"modify","node","1705928743",TRUE,2,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2076553","4.3979808"
"modify","node","7304137284",TRUE,2,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2075468","4.3979989"
"modify","node","9341589740",TRUE,2,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2078342","4.3979444"
"modify","node","9341589741",TRUE,2,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2078586","4.3979388"
"modify","node","9693073863",TRUE,2,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2073918","4.3979206"
"modify","node","9693073865",TRUE,2,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2076334","4.3979851"
"modify","node","9693073866",TRUE,2,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2079235","4.3978887"
"modify","node","9693073867",TRUE,2,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2074416","4.3980118"
"modify","node","9693073868",TRUE,2,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2074026","4.3980180"
"modify","node","1705928670",TRUE,3,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2073734","4.3977846"
"modify","node","1705928685",TRUE,3,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2074011","4.3979334"
"modify","node","1705928687",TRUE,3,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2074086","4.3978613"
"modify","node","1705928695",TRUE,3,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2074327","4.3978954"
"modify","node","1705928713",TRUE,3,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2074815","4.3979917"
"modify","node","1705928716",TRUE,3,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2075083","4.3979470"
"modify","node","1705928745",TRUE,3,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2076214","4.3979496"
"modify","node","8040183766",TRUE,3,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2073920","4.3978297"
"modify","node","8040183767",TRUE,3,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2073840","4.3978317"
"modify","node","8040183768",TRUE,3,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2073455","4.3978412"
"modify","way","1305594105",TRUE,3,"171500586",2025-09-05 13:56:57,"multimob","14088321",NA,NA
"modify","node","1705928667",TRUE,4,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2073499","4.3978401"
"modify","node","7302456185",TRUE,4,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2072554","4.3978034"
"modify","node","1705928720",TRUE,5,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2075237","4.3979975"
"modify","node","7302456186",TRUE,5,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2074539","4.3977689"
"modify","node","7304109391",TRUE,5,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2076520","4.3979611"
"modify","node","1705944369",TRUE,6,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2078516","4.3979204"
"modify","node","1705944234",TRUE,7,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2072707","4.3978532"
"modify","node","259472602",TRUE,8,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2073647","4.3978364"
"modify","node","2715337600",TRUE,8,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2076274","4.3979674"
"modify","node","28900366",TRUE,11,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2079243","4.3979062"
"modify","node","203827062",TRUE,12,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2074221","4.3980149"
"modify","node","203827768",TRUE,16,"171500586",2025-09-05 13:56:57,"multimob","14088321","51.2075160","4.3979723"
"modify","way","210508307",TRUE,9,"171500263",2025-09-05 13:50:20,"multimob","14088321",NA,NA
"create","node","13121258519",TRUE,1,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2077762","4.3990435"
"create","node","13121258520",TRUE,1,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2074951","4.3982391"
"create","node","13121258521",TRUE,1,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2074751","4.3982422"
"create","node","13121258522",TRUE,1,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2075151","4.3982360"
"create","node","13121258523",TRUE,1,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2075267","4.3982342"
"create","node","13121258524",TRUE,1,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2075548","4.3982299"
"create","node","13121258525",TRUE,1,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2072903","4.3982620"
"create","node","13121258526",TRUE,1,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2073430","4.3982525"
"create","node","13121258527",TRUE,1,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2076057","4.3982540"
"create","node","13121258528",TRUE,1,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2074648","4.3982438"
"create","node","13121258529",TRUE,1,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2074373","4.3982478"
"create","node","13121258530",TRUE,1,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2077127","4.3990909"
"create","node","13121258531",TRUE,1,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2074498","4.3982783"
"create","node","13121258532",TRUE,1,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2074697","4.3982619"
"create","way","1427315823",TRUE,1,"171499940",2025-09-05 13:43:28,"multimob","14088321",NA,NA
"create","way","1427315824",TRUE,1,"171499940",2025-09-05 13:43:28,"multimob","14088321",NA,NA
"create","way","1427315825",TRUE,1,"171499940",2025-09-05 13:43:28,"multimob","14088321",NA,NA
"create","way","1427315826",TRUE,1,"171499940",2025-09-05 13:43:28,"multimob","14088321",NA,NA
"create","way","1427315827",TRUE,1,"171499940",2025-09-05 13:43:28,"multimob","14088321",NA,NA
"create","way","1427315828",TRUE,1,"171499940",2025-09-05 13:43:28,"multimob","14088321",NA,NA
"modify","node","2205925516",TRUE,2,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2075533","4.3985852"
"modify","node","2205925518",TRUE,2,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2075642","4.3986192"
"modify","node","2205925525",TRUE,2,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2076677","4.3989403"
"modify","node","2205925526",TRUE,2,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2076786","4.3989743"
"modify","node","2205925530",TRUE,2,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2077326","4.3990745"
"modify","node","11511200197",TRUE,2,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2076653","4.3988961"
"modify","node","12906090353",TRUE,2,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2074511","4.3982458"
"modify","way","1394191906",TRUE,2,"171499940",2025-09-05 13:43:28,"multimob","14088321",NA,NA
"modify","node","1705928718",TRUE,3,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2074561","4.3981835"
"modify","node","1705928732",TRUE,3,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2074965","4.3981792"
"modify","node","2205925514",TRUE,3,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2074595","4.3982703"
"modify","node","2205925515",TRUE,3,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2075396","4.3985534"
"modify","node","2205925517",TRUE,3,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2075512","4.3985434"
"modify","node","2205925519",TRUE,3,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2075739","4.3986555"
"modify","node","2205925520",TRUE,3,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2075855","4.3986455"
"modify","node","2205925524",TRUE,3,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2076533","4.3989062"
"modify","node","2205925527",TRUE,3,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2076875","4.3990096"
"modify","node","2205925528",TRUE,3,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2076995","4.3989995"
"delete","node","2205925529",FALSE,4,"171499940",2025-09-05 13:43:28,"multimob","14088321",NA,NA
"modify","node","7302456189",TRUE,4,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2075961","4.3982235"
"modify","node","1705944301",TRUE,5,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2074763","4.3981814"
"modify","way","158384681",TRUE,5,"171499940",2025-09-05 13:43:28,"multimob","14088321",NA,NA
"modify","node","1705944270",TRUE,6,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2073762","4.3981910"
"modify","node","7302456190",TRUE,6,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2073943","4.3982499"
"modify","way","782129340",TRUE,7,"171499940",2025-09-05 13:43:28,"multimob","14088321",NA,NA
"modify","node","1705944328",TRUE,8,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2075796","4.3981715"
"modify","way","210508307",TRUE,8,"171499940",2025-09-05 13:43:28,"multimob","14088321",NA,NA
"modify","node","203797890",TRUE,9,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2077589","4.3990542"
"modify","way","158381331",TRUE,11,"171499940",2025-09-05 13:43:28,"multimob","14088321",NA,NA
"modify","way","150665049",TRUE,12,"171499940",2025-09-05 13:43:28,"multimob","14088321",NA,NA
"modify","node","2205844971",TRUE,18,"171499940",2025-09-05 13:43:28,"multimob","14088321","51.2077416","4.3990649"
"modify","way","34927122",TRUE,18,"171499940",2025-09-05 13:43:28,"multimob","14088321",NA,NA
"modify","way","19630681",TRUE,20,"171499940",2025-09-05 13:43:28,"multimob","14088321",NA,NA
"modify","relation","10409862",TRUE,31,"171499940",2025-09-05 13:43:28,"multimob","14088321",NA,NA
"modify","relation","2833818",TRUE,53,"171499940",2025-09-05 13:43:28,"multimob","14088321",NA,NA
"modify","relation","2824064",TRUE,67,"171499940",2025-09-05 13:43:28,"multimob","14088321",NA,NA
"modify","relation","11194",TRUE,125,"171499940",2025-09-05 13:43:28,"multimob","14088321",NA,NA
"modify","node","5312564409",TRUE,2,"171499382",2025-09-05 13:31:07,"multimob","14088321","51.2136813","4.4112722"
"modify","node","5312564411",TRUE,2,"171499382",2025-09-05 13:31:07,"multimob","14088321","51.2137050","4.4112274"
"modify","node","9223185188",TRUE,2,"171499382",2025-09-05 13:31:07,"multimob","14088321","51.2138642","4.4115174"
"modify","node","8014620856",TRUE,3,"171499382",2025-09-05 13:31:07,"multimob","14088321","51.2138880","4.4115494"
"modify","node","9223185187",TRUE,4,"171499382",2025-09-05 13:31:07,"multimob","14088321","51.2138871","4.4114727"
"modify","node","8014620855",TRUE,5,"171499382",2025-09-05 13:31:07,"multimob","14088321","51.2139109","4.4115046"
"create","node","13121207540",TRUE,1,"171499340",2025-09-05 13:30:11,"multimob","14088321","51.2138814","4.4115856"
"create","node","13121207541",TRUE,1,"171499340",2025-09-05 13:30:11,"multimob","14088321","51.2139335","4.4114865"
"create","way","1427314172",TRUE,1,"171499340",2025-09-05 13:30:11,"multimob","14088321",NA,NA
"create","way","1427314173",TRUE,1,"171499340",2025-09-05 13:30:11,"multimob","14088321",NA,NA
"modify","way","207629168",TRUE,9,"171499340",2025-09-05 13:30:11,"multimob","14088321",NA,NA
"modify","way","207629166",TRUE,10,"171499340",2025-09-05 13:30:11,"multimob","14088321",NA,NA
"create","relation","19567659",TRUE,1,"171499285",2025-09-05 13:29:13,"multimob","14088321",NA,NA
"create","relation","19567660",TRUE,1,"171499285",2025-09-05 13:29:13,"multimob","14088321",NA,NA
"create","node","13121217922",TRUE,1,"171499219",2025-09-05 13:28:01,"multimob","14088321","51.2090189","4.4027705"
"create","node","13121217923",TRUE,1,"171499219",2025-09-05 13:28:01,"multimob","14088321","51.2088204","4.4025022"
"create","node","13121217924",TRUE,1,"171499219",2025-09-05 13:28:01,"multimob","14088321","51.2088280","4.4024420"
"create","node","13121217925",TRUE,1,"171499219",2025-09-05 13:28:01,"multimob","14088321","51.2090390","4.4028026"
"create","node","13121217926",TRUE,1,"171499219",2025-09-05 13:28:01,"multimob","14088321","51.2089545","4.4028645"
"create","node","13121217927",TRUE,1,"171499219",2025-09-05 13:28:01,"multimob","14088321","51.2089683","4.4029099"
"create","node","13121217928",TRUE,1,"171499219",2025-09-05 13:28:01,"multimob","14088321","51.2088948","4.4023996"
"create","node","13121217929",TRUE,1,"171499219",2025-09-05 13:28:01,"multimob","14088321","51.2088885","4.4023770"
"create","node","13121217930",TRUE,1,"171499219",2025-09-05 13:28:01,"multimob","14088321","51.2086307","4.4015645"
"create","node","13121217931",TRUE,1,"171499219",2025-09-05 13:28:01,"multimob","14088321","51.2088931","4.4023736"
"create","node","13121217932",TRUE,1,"171499219",2025-09-05 13:28:01,"multimob","14088321","51.2088839","4.4023804"
"create","node","13121217933",TRUE,1,"171499219",2025-09-05 13:28:01,"multimob","14088321","51.2088852","4.4023852"
"create","node","13121217934",TRUE,1,"171499219",2025-09-05 13:28:01,"multimob","14088321","51.2091653","4.4035609"
"create","node","13121217935",TRUE,1,"171499219",2025-09-05 13:28:01,"multimob","14088321","51.2090737","4.4032768"
"create","node","13121217936",TRUE,1,"171499219",2025-09-05 13:28:01,"multimob","14088321","51.2092209","4.4037300"
"create","node","13121217937",TRUE,1,"171499219",2025-09-05 13:28:01,"multimob","14088321","51.2089583","4.4029188"
"create","node","13121217938",TRUE,1,"171499219",2025-09-05 13:28:01,"multimob","14088321","51.2089937","4.4027889"
"create","node","13121217939",TRUE,1,"171499219",2025-09-05 13:28:01,"multimob","14088321","51.2088752","4.4023927"
"create","node","13121217940",TRUE,1,"171499219",2025-09-05 13:28:01,"multimob","14088321","51.2089778","4.4029013"
"create","way","1427313828",TRUE,1,"171499219",2025-09-05 13:28:01,"multimob","14088321",NA,NA
"create","way","1427313829",TRUE,1,"171499219",2025-09-05 13:28:01,"multimob","14088321",NA,NA
"create","way","1427313830",TRUE,1,"171499219",2025-09-05 13:28:01,"multimob","14088321",NA,NA
"create","way","1427313831",TRUE,1,"171499219",2025-09-05 13:28:01,"multimob","14088321",NA,NA
"modify","node","2205925534",TRUE,2,"171499219",2025-09-05 13:28:01,"multimob","14088321","51.2086789","4.4017246"
"modify","node","2205925535",TRUE,2,"171499219",2025-09-05 13:28:01,"multimob","14088321","51.2086898","4.4017587"
"modify","node","2205925538",TRUE,2,"171499219",2025-09-05 13:28:01,"multimob","14088321","51.2088448","4.4022366"
"modify","node","2205925539",TRUE,2,"171499219",2025-09-05 13:28:01,"multimob","14088321","51.2088556","4.4022707"
"modify","node","2205925542",TRUE,2,"171499219",2025-09-05 13:28:01,"multimob","14088321","51.2087585","4.4019761"
"modify","node","2205925544",TRUE,2,"171499219",2025-09-05 13:28:01,"multimob","14088321","51.2087694","4.4020102"
"modify","node","2205925554",TRUE,2,"171499219",2025-09-05 13:28:01,"multimob","14088321","51.2090409","4.4031726"
